Id,EventApi__Assignment__c,Name,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,EventApi__Assignment__r.Id,EventApi__Event__r.Id,EventApi__Account__r.Id,EventApi__Contact__r.Id,EventApi__Registration_Group__r.Id,EventApi__Sales_Order_Line__r.Id,EventApi__Sales_Order__r.Id,EventApi__Ticket_Type__r.Id,EventApi__Seat__r.Id,EventApi__Assigned_Guest_Ticket_Type__r.Id
a1W4W00000Aq8jqUAB,,000000572,a1Y4W000002r0boUAA,,0034W00002DpogeQAB,tharry@mailinator.com,Trevor Harris,false,false,tharris@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWGUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Tom,Harry,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogeQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jrUAB,,000000573,a1Y4W000002r0boUAA,,0034W00002DpogfQAB,tabc@mailinator.com,FON Receipts Contact,false,false,tabc@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWHUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,,FON Receipts Contact,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogfQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jsUAB,,000000576,a1Y4W000002r0boUAA,,0034W00002DpoggQAB,tcrook@mailinator.com,Thomas Crook,false,false,tcrook@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWKUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Thomas,Crook,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoggQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jtUAB,,000000577,a1Y4W000002r0boUAA,,0034W00002DpoghQAB,tgurl@mailinator.com,Todd Gurley,false,false,tgurl@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWLUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Todd,Gurley,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoghQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8juUAB,,000000578,a1Y4W000002r0boUAA,,0034W00002DpogiQAB,ll33@mailinator.com,Lola Lovely,false,false,ll33@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWMUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lola,Lovely,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogiQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jvUAB,,000000579,a1Y4W000002r0boUAA,,0034W00002DpogjQAB,lpark99@mailinator.com,Lilly Parker,false,false,lpark99@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWNUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lilly,Parker,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogjQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jwUAB,,000000580,a1Y4W000002r0boUAA,,0034W00002DpogkQAB,pj99@mailinator.com,Paul Jones,false,false,pj99@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWOUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Paul,Jones,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogkQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jxUAB,,000000581,a1Y4W000002r0boUAA,,0034W00002DpoglQAB,tande@mailinator.com,Tom Andrews,false,false,tandrews@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWPUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,tom,ande,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoglQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8huUAB,a0j4W00000E3Js1QAF,000001558,a1Y4W000002r0bqUAA,0014W000025FRlKQAW,0034W00002DpodsQAB,rosebrixton@mailinator.com,Rose Brixton,false,false,rosebrixton@mailinator.com,2020-08-07,a1Z4W00002A8wXLUAZ,,a1I4W00000HFZpQUAX,a1J4W00000CgFuRUAV,true,Registered,a1j4W00000SEaFzQAL,150,false,Not Sent,false,false,false,false,,,false,,false,Rose,Brixton,,,,2020 Annual Symposium,,,a0j4W00000E3Js1QAF,a1Y4W000002r0bqUAA,0014W000025FRlKQAW,0034W00002DpodsQAB,a1Z4W00002A8wXLUAZ,a1I4W00000HFZpQUAX,a1J4W00000CgFuRUAV,a1j4W00000SEaFzQAL,,
a1W4W00000Aq8hvUAB,,000001561,a1Y4W000002r0btUAA,0014W000025FRkNQAW,0034W00002DpoecQAB,sakrutnaya@fonteva.com,aaron test test A,false,false,sakrutnaya@fonteva.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/s/apex/eventapi__router?attendee=a1W3s000000sOmIEAU&event=a1Y6A000000awjhUAA&site=a0d6A000003GA6tQAG&theme=a0e6A000006RDvpQAG,,,false,,a1j4W00000SEaG3QAL,0,false,Not Sent,false,false,true,false,,0,false,,true,aaron test,test A,,Manual Add Attendees,,Press Conference (Lightning Event),,,,a1Y4W000002r0btUAA,0014W000025FRkNQAW,0034W00002DpoecQAB,,,,a1j4W00000SEaG3QAL,,
a1W4W00000Aq8jyUAB,,000000582,a1Y4W000002r0boUAA,,0034W00002DpogmQAB,clayton.clintford@mailinator.com,Clayton Clintford,false,false,clayton.clintford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWQUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clayton,Clintford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpogmQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8jzUAB,,000000583,a1Y4W000002r0boUAA,,0034W00002DpoeyQAB,michaelgroverfield@mailinator.com,Michael Groverfield,false,false,michaelgroverfield@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWRUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Michael,Groverfield,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoeyQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k0UAB,,000000584,a1Y4W000002r0boUAA,,0034W00002DpoezQAB,lucindamckinney@mailinator.com,Lucinda McKinney,false,false,lucindamckinney@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWSUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Lucinda,McKinney,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpoezQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k1UAB,,000000585,a1Y4W000002r0boUAA,,0034W00002Dpof0QAB,justinpratt@mailinator.com,Justin Pratt,false,false,justinpratt@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWTUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Justin,Pratt,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof0QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k2UAB,,000000586,a1Y4W000002r0boUAA,,0034W00002Dpof1QAB,ryanholland@mailinator.com,Ryan Holland,false,false,ryanholland@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWUUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Ryan,Holland,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof1QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k3UAB,,000000587,a1Y4W000002r0boUAA,,0034W00002Dpof2QAB,geraldfrank@mailinator.com,Gerald Frank,false,false,geraldfrank@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWVUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Gerald,Frank,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof2QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k4UAB,,000000588,a1Y4W000002r0boUAA,,0034W00002Dpof3QAB,francisriley@mailinator.com,Francis Riley,false,false,francisriley@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWWUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Francis,Riley,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof3QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k5UAB,,000000589,a1Y4W000002r0boUAA,,0034W00002Dpof4QAB,wesleydiaz@mailinator.com,Wesley Diaz,false,false,wesleydiaz@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWXUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Wesley,Diaz,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof4QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k6UAB,,000000590,a1Y4W000002r0boUAA,,0034W00002Dpof5QAB,toddhall@mailinator.com,Todd Hall,false,false,toddhall@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWYUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Todd,Hall,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof5QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k7UAB,,000000591,a1Y4W000002r0boUAA,,0034W00002Dpof6QAB,myrtiepayne@mailinator.com,Myrtie Payne,false,false,myrtiepayne@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWZUAY&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Myrtie,Payne,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof6QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k8UAB,,000000592,a1Y4W000002r0boUAA,,0034W00002DpocTQAR,leilasimon@mailinator.com,Leila Simon,false,false,leilasimon@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWaUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Leila,Simon,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpocTQAR,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8k9UAB,,000000593,a1Y4W000002r0boUAA,,0034W00002Dpof7QAB,milliemoody@mailinator.com,Millie Moody,false,false,milliemoody@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWbUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Millie,Moody,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof7QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kAUAR,,000000594,a1Y4W000002r0boUAA,,0034W00002DpodrQAB,evafoxworth@mailinator.com,Eva Foxworth,false,false,evafoxworth@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWcUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Eva,Foxworth,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002DpodrQAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kBUAR,,000000595,a1Y4W000002r0boUAA,,0034W00002Dpof8QAB,helenafoxworth@mailinator.com,Helena Foxworth,false,false,helenafoxworth@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWdUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Helena,Foxworth,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof8QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8kCUAR,,000000596,a1Y4W000002r0boUAA,,0034W00002Dpof9QAB,maxfoxworth@mailinator.com,Max Foxworth,false,false,maxfoxworth@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWeUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Max,Foxworth,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,0034W00002Dpof9QAB,,,,a1j4W00000SEaFxQAL,,
a1W4W00000Aq8hwUAB,,000001562,a1Y4W000002r0btUAA,,0034W00002DpoedQAB,,gdh,false,false,pii2006@tut.by,,,,,,false,Invited,a1j4W00000SEaG3QAL,0,false,Not Sent,false,false,false,false,,,false,,true,,,,,,Press Conference (Lightning Event),,,,a1Y4W000002r0btUAA,,0034W00002DpoedQAB,,,,a1j4W00000SEaG3QAL,,
a1W4W00000Aq8fsUAB,a0j4W00000E3JqbQAF,000001276,a1Y4W000002r0bqUAA,0014W000025FRkKQAW,0034W00002DpodbQAB,bobkelley@mailinator.com,Bob Kelley,false,false,bobkelley@mailinator.com,2020-01-02,a1Z4W00002A8wX5UAJ,,a1I4W00000HFZlEUAX,a1J4W00000CgFqfUAF,false,Registered,a1j4W00000SEaFzQAL,150,false,Not Sent,false,false,true,false,,,false,,false,Bob,Kelley,,,,2020 Annual Symposium,,,a0j4W00000E3JqbQAF,a1Y4W000002r0bqUAA,0014W000025FRkKQAW,0034W00002DpodbQAB,a1Z4W00002A8wX5UAJ,a1I4W00000HFZlEUAX,a1J4W00000CgFqfUAF,a1j4W00000SEaFzQAL,,
a1W4W00000Aq8ftUAB,a0j4W00000E3JqcQAF,000001277,a1Y4W000002r0bqUAA,0014W000025FRkKQAW,0034W00002Dpof3QAB,francisriley@mailinator.com,Francis Riley,false,false,francisriley@mailinator.com,2020-01-02,a1Z4W00002A8wX5UAJ,,a1I4W00000HFZlFUAX,a1J4W00000CgFqfUAF,false,Registered,a1j4W00000SEaFzQAL,125,false,Not Sent,false,false,true,false,,,false,,false,Francis,Riley,,,,2020 Annual Symposium,,,a0j4W00000E3JqcQAF,a1Y4W000002r0bqUAA,0014W000025FRkKQAW,0034W00002Dpof3QAB,a1Z4W00002A8wX5UAJ,a1I4W00000HFZlFUAX,a1J4W00000CgFqfUAF,a1j4W00000SEaFzQAL,,
a1W4W00000Aq8fuUAB,a0j4W00000E3JqdQAF,000001278,a1Y4W000002r0bqUAA,0014W000025FRkNQAW,0034W00002DpoeMQAR,wbrown@mailinator.com,Will Brown,false,false,wbrown@mailinator.com,2020-01-02,a1Z4W00002A8wX6UAJ,,a1I4W00000HFZlOUAX,a1J4W00000CgFqgUAF,false,Registered,a1j4W00000SEaFzQAL,150,true,Not Sent,false,false,true,false,,,false,,false,Will,Brown,,,,2020 Annual Symposium,,,a0j4W00000E3JqdQAF,a1Y4W000002r0bqUAA,0014W000025FRkNQAW,0034W00002DpoeMQAR,a1Z4W00002A8wX6UAJ,a1I4W00000HFZlOUAX,a1J4W00000CgFqgUAF,a1j4W00000SEaFzQAL,,
a1W4W00000Aq8fvUAB,a0j4W00000E3JqeQAF,000001279,a1Y4W000002r0bmUAA,0014W000025FRkKQAW,0034W00002DpodbQAB,bobkelley@mailinator.com,Bob Kelley,false,false,bobkelley@mailinator.com,2020-01-15,a1Z4W00002A8wX7UAJ,,a1I4W00000HFZlWUAX,a1J4W00000CgFqnUAF,false,Registered,a1j4W00000SEaFvQAL,175,false,Not Sent,false,false,true,false,,,false,,false,Caroline,Qureshi,,,,Annual Meeting (Community Event),,,a0j4W00000E3JqeQAF,a1Y4W000002r0bmUAA,0014W000025FRkKQAW,0034W00002DpodbQAB,a1Z4W00002A8wX7UAJ,a1I4W00000HFZlWUAX,a1J4W00000CgFqnUAF,a1j4W00000SEaFvQAL,,
a1W4W00000Aq8fwUAB,a0j4W00000E3JqtQAF,000001280,a1Y4W000002r0bqUAA,0014W000025FRkLQAW,0034W00002DpocUQAR,jnugget@mailinator.com,Jim Nugget,false,false,jnugget@mailinator.com,2020-03-06,a1Z4W00002A8wX9UAJ,,a1I4W00000HFZluUAH,a1J4W00000CgFrmUAF,true,Registered,a1j4W00000SEaFzQAL,150,false,Not Sent,false,false,true,false,,,false,,false,Jim,Nugget,,,,2020 Annual Symposium,,,a0j4W00000E3JqtQAF,a1Y4W000002r0bqUAA,0014W000025FRkLQAW,0034W00002DpocUQAR,a1Z4W00002A8wX9UAJ,a1I4W00000HFZluUAH,a1J4W00000CgFrmUAF,a1j4W00000SEaFzQAL,,
a1W4W00000Aq8fxUAB,a0j4W00000E3JqwQAF,000001281,a1Y4W000002r0bqUAA,0014W000025FRkSQAW,0034W00002DpocfQAB,jalonzo@fionta.com,Jenifer Alonzo,false,false,jalonzo@fionta.com,2020-03-09,a1Z4W00002A8wXAUAZ,,a1I4W00000HFZm1UAH,a1J4W00000CgFroUAF,true,Registered,a1j4W00000SEaG0QAL,175,false,Not Sent,false,false,true,false,,,false,,false,Jenifer,Alonzo,,,,2020 Annual Symposium,,,a0j4W00000E3JqwQAF,a1Y4W000002r0bqUAA,0014W000025FRkSQAW,0034W00002DpocfQAB,a1Z4W00002A8wXAUAZ,a1I4W00000HFZm1UAH,a1J4W00000CgFroUAF,a1j4W00000SEaG0QAL,,
a1W4W00000Aq8fyUAB,a0j4W00000E3JqxQAF,000001282,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002Dpoe6QAB,sbougara@fusionspan.com,bob kelley,false,false,sbougara@fusionspan.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,false,Not Sent,false,false,true,false,,,true,,false,bob,kelley,,,,Awards Dinner (Lightning Event),,,a0j4W00000E3JqxQAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002Dpoe6QAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8fzUAB,a0j4W00000E3JqyQAF,000001283,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3JqyQAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8g0UAB,a0j4W00000E3JqzQAF,000001284,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3JqzQAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8g1UAB,a0j4W00000E3Jr0QAF,000001285,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3Jr0QAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8g2UAB,a0j4W00000E3Jr1QAF,000001286,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3Jr1QAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
a1W4W00000Aq8g3UAB,a0j4W00000E3Jr2QAF,000001287,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,a0j4W00000E3Jr2QAF,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,a1Z4W00002A8wXBUAZ,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,a1j4W00000SEaG1QAL,,
