Id,Name,External_Id__c,OrderApi__Receipt__c,OrderApi__Activation_Date__c,OrderApi__Auto_Calculate_Activation_Date__c,OrderApi__Business_Group__c,OrderApi__Calculate_Shipping_Details__c,OrderApi__End_Date__c,OrderApi__GL_Account__c,OrderApi__Invoice_Balance_Due__c,OrderApi__Invoice_Customer_Link__c,OrderApi__Invoice_Due_Date__c,OrderApi__Invoice__c,OrderApi__Is_Refund__c,OrderApi__Is_Renewal__c,OrderApi__Is_Tax__c,OrderApi__Item_Class__c,OrderApi__Item__c,OrderApi__Line_Description__c,OrderApi__List_Price__c,OrderApi__Price_Override__c,OrderApi__Price_Rule__c,OrderApi__Quantity__c,OrderApi__Sale_Price__c,OrderApi__Shipping_City__c,OrderApi__Shipping_Contact__c,OrderApi__Shipping_Country__c,OrderApi__Shipping_Postal_Code__c,OrderApi__Shipping_State__c,OrderApi__Shipping_Street__c,OrderApi__Subscription_Plan__c,OrderApi__Subscription__c,OrderApi__Subtotal__c,OrderApi__Tax_Override__c,OrderApi__Tax_Percent__c,OrderApi__Total__c,OrderApi__Is_Shipping_Rate__c,OrderApi__Receipt_Line__c,OrderApi__Contact__c,OrderApi__Invoice_Line__c,OrderApi__EPayment_Line__c,OrderApi__Foreign_Key__c,OrderApi__Parent_Foreign_Key__c,OrderApi__Sales_Order_Line__c,OrderApi__Item_Name__c,OrderApi__Sales_Order__c,Source_Code__c,OrderApi__Receipt__r.External_Id__c,OrderApi__Business_Group__r.Name,OrderApi__GL_Account__r.Id,OrderApi__Invoice__r.External_Id__c,OrderApi__Item_Class__r.External_Id__c,OrderApi__Item__r.External_Id__c,OrderApi__Price_Rule__r.External_Id__c,OrderApi__Subscription_Plan__r.Id,OrderApi__Subscription__r.External_Id__c,OrderApi__Receipt_Line__r.External_Id__c,OrderApi__Contact__r.External_Id__c,OrderApi__Invoice_Line__r.External_Id__c,OrderApi__EPayment_Line__r.External_Id__c,OrderApi__Sales_Order_Line__r.External_Id__c,OrderApi__Sales_Order__r.External_Id__c
a1D4W0000061v3NUAQ,0000001874,995,a1E4W00000DtYDoUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RpQAI,Fonteva Note Pad,1,true,,1,1,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,1,false,0,1,false,,0034W00002DpogDQAR,,,,,,Fonteva Note Pad,,,202,FON-International Association,a104W00000G3d1EQAR,,152,569,,,,,163,,,,
a1D4W0000061v3OUAQ,0000001875,996,a1E4W00000DtYDoUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,KESTON,Belle Nash,United Kingdom,BR2 6AJ,,THE GARDEN HOUSE  WEST COMMON ROAD,,,0,false,0,0,false,,0034W00002DpogDQAR,,,,,,,,,202,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,163,,,,
a1D4W0000061v3PUAQ,0000001876,997,a1E4W00000DtYDpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Member Registration 2016 Conference,0,true,,1,200,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,200,false,0,200,false,,0034W00002DpofhQAB,,,,,,,,,203,FON-International Association,a104W00000G3d1EQAR,,,,,,,,133,,,,
a1D4W0000061v3QUAQ,0000001877,998,a1E4W00000DtYDpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Lunch,0,true,,1,0,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,0,false,0,0,false,,0034W00002DpofhQAB,,,,,,,,,203,FON-International Association,a104W00000G3d1EQAR,,,,,,,,133,,,,
a1D4W0000061v3RUAQ,0000001878,999,a1E4W00000DtYDpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 3: Round Table,0,true,,1,0,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,0,false,0,0,false,,0034W00002DpofhQAB,,,,,,,,,203,FON-International Association,a104W00000G3d1EQAR,,,,,,,,133,,,,
a1D4W0000061v3SUAQ,0000001879,1000,a1E4W00000DtYDpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Session 4b: How to Lead and Follow,0,true,,1,0,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,0,false,0,0,false,,0034W00002DpofhQAB,,,,,,,,,203,FON-International Association,a104W00000G3d1EQAR,,,,,,,,133,,,,
a1D4W0000061v3TUAQ,0000001880,1001,a1E4W00000DtYDpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,true,,1,0,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,0,false,0,0,false,,0034W00002DpofhQAB,,,,,,Session 4a: Building Successful Teams (2015 Annual Conference),,,203,FON-International Association,a104W00000G3d1EQAR,,131,560,,,,,133,,,,
a1D4W0000061v3UUAQ,0000001881,1002,a1E4W00000DtYDpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,true,,1,15,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,15,false,0,15,false,,0034W00002DpofhQAB,,,,,,Networking Breakfast (2015 Annual Conference),,,203,FON-International Association,a104W00000G3d1EQAR,,131,598,,,,,133,,,,
a1D4W0000061v3VUAQ,0000001882,1003,a1E4W00000DtYDpUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,Zurich,Shawn Schultz,Switzerland,,,Dreikonigstrasse 26,,,0,false,0,0,false,,0034W00002DpofhQAB,,,,,,Season 7a: Maximizing ROI (2015 Annual Conference),,,203,FON-International Association,a104W00000G3d1EQAR,,131,602,,,,,133,,,,
a1D4W0000061v3WUAQ,0000001883,1004,a1E4W00000DtYDqUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Member Registration 2016 Conference,0,true,,1,200,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,200,false,0,200,false,,0034W00002DpodbQAB,,,,,,,,,204,FON-International Association,a104W00000G3d1EQAR,,,,,,,,272,,,,
a1D4W0000061v3XUAQ,0000001884,1005,a1E4W00000DtYDqUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Welcome Breakfast,0,true,,1,0,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,,,,204,FON-International Association,a104W00000G3d1EQAR,,,,,,,,272,,,,
a1D4W0000061v3YUAQ,0000001885,1006,a1E4W00000DtYDqUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Lunch,0,true,,1,0,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,,,,204,FON-International Association,a104W00000G3d1EQAR,,,,,,,,272,,,,
a1D4W0000061v8IUAQ,0000002378,1007,a1E4W00000DtYFaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926RzQAI,Session 4a: Building Successful Teams,0,true,,1,0,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,,,0,false,0,0,false,,0034W00002DpoffQAB,,,,,,Session 4a: Building Successful Teams (2015 Annual Conference),,,514,FON-International Association,a104W00000G3d1EQAR,,131,560,,,,,131,,,,
a1D4W0000061v8JUAQ,0000002379,1008,a1E4W00000DtYFaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S1QAI,Executive Reception & Dinner,25,true,,1,25,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,,,25,false,0,25,false,,0034W00002DpoffQAB,,,,,,Executive Reception & Dinner (2015 Annual Conference),,,514,FON-International Association,a104W00000G3d1EQAR,,131,597,,,,,131,,,,
a1D4W0000061v8KUAQ,0000002380,1009,a1E4W00000DtYFaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926SBQAY,Networking Breakfast,15,true,,1,15,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,,,15,false,0,15,false,,0034W00002DpoffQAB,,,,,,Networking Breakfast (2015 Annual Conference),,,514,FON-International Association,a104W00000G3d1EQAR,,131,598,,,,,131,,,,
a1D4W0000061v8LUAQ,0000002381,1010,a1E4W00000DtYFaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S8QAI,Season 5: Managing Complex Projects,0,true,,1,0,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,,,0,false,0,0,false,,0034W00002DpoffQAB,,,,,,Season 5: Managing Complex Projects (2015 Annual Conference),,,514,FON-International Association,a104W00000G3d1EQAR,,131,599,,,,,131,,,,
a1D4W0000061v8MUAQ,0000002382,1011,a1E4W00000DtYFaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S6QAI,Season 6: A Step Ahead: Anticipating Change,0,true,,1,0,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,,,0,false,0,0,false,,0034W00002DpoffQAB,,,,,,Season 6: A Step Ahead: Anticipating Change (2015 Annual Conference),,,514,FON-International Association,a104W00000G3d1EQAR,,131,600,,,,,131,,,,
a1D4W0000061v8NUAQ,0000002383,1012,a1E4W00000DtYFaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S9QAI,Marketing Keynote with Lunch,0,true,,1,0,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,,,0,false,0,0,false,,0034W00002DpoffQAB,,,,,,Marketing Keynote with Lunch (2015 Annual Conference),,,514,FON-International Association,a104W00000G3d1EQAR,,131,601,,,,,131,,,,
a1D4W0000061v8OUAQ,0000002384,1013,a1E4W00000DtYFaUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGdQAO,a154W00000926S7QAI,Season 7a: Maximizing ROI,0,true,,1,0,Luzern,Bernice Cross,Switzerland,,,Bendesplatz 9,,,0,false,0,0,false,,0034W00002DpoffQAB,,,,,,Season 7a: Maximizing ROI (2015 Annual Conference),,,514,FON-International Association,a104W00000G3d1EQAR,,131,602,,,,,131,,,,
a1D4W0000061v8PUAQ,0000002385,1014,a1E4W00000DtYFbUAN,2014-09-18,true,a0o4W00000M5SknQAF,true,2015-06-30,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,250,Draper,Nellie Jensen,United States,84020,Utah,138 East 12300 South,,,250,false,0,250,false,,0034W00002DpofZQAR,,,,,,Professional Membership,,,515,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,181,,,,
a1D4W0000061v8QUAQ,0000002386,1015,a1E4W00000DtYFbUAN,2014-09-18,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RaQAI,Cloud Stress Ball,1,true,,1,0,Draper,Nellie Jensen,United States,84020,Utah,138 East 12300 South,,,0,false,0,0,false,,0034W00002DpofZQAR,,,,,,Cloud Stress Ball,,,515,FON-International Association,a104W00000G3d1EQAR,,152,565,,,,,181,,,,
a1D4W0000061v8RUAQ,0000002387,1016,a1E4W00000DtYFbUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,Draper,Nellie Jensen,United States,84020,Utah,138 East 12300 South,,,0,false,0,0,false,,0034W00002DpofZQAR,,,,,,,,,515,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,181,,,,
a1D4W0000061v8SUAQ,0000002388,1017,a1E4W00000DtYFcUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926R4QAI,Mug,40,true,,1,40,ORPINGTON,Alice Lloyd,United Kingdom,BR6 0RW,,80  HOMEFIELD RISE,,,40,false,0,40,false,,0034W00002DpogHQAR,,,,,,Mug,,,516,FON-International Association,a104W00000G3d1EQAR,,152,563,,,,,167,,,,
a1D4W0000061v8TUAQ,0000002389,1018,a1E4W00000DtYFcUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,ORPINGTON,Alice Lloyd,United Kingdom,BR6 0RW,,80  HOMEFIELD RISE,,,0,false,0,0,false,,0034W00002DpogHQAR,,,,,,,,,516,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,167,,,,
a1D4W0000061v8UUAQ,0000002390,1019,a1E4W00000DtYFdUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Campus Tour Ticket,0,true,,1,0,New York,Chester Brixton,United States,,New York,529 5th Ave,,,0,false,0,0,false,,0034W00002DpofBQAR,,,,,,,,,517,FON-International Association,a104W00000G3d1EQAR,,,,,,,,157,,,,
a1D4W0000061v8VUAQ,0000002391,1020,a1E4W00000DtYFeUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGDQA4,a154W00000926RmQAI,Research Paper,5,true,,1,5,Zurich,William Curtis,Switzerland,,,Dreikonigstrasse 26,,,5,false,0,5,false,,0034W00002DpofyQAB,,,,,,Research Paper,,,518,FON-International Association,a104W00000G3d1EQAR,,153,28,,,,,210,,,,
a1D4W0000061v8WUAQ,0000002392,1021,a1E4W00000DtYFfUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,,,Campus Tour Ticket,0,true,,1,0,Danielson,Mason Patterson,United States,6239,Connecticut,898 N Main St,,,0,false,0,0,false,,0034W00002DpoftQAB,,,,,,,,,519,FON-International Association,a104W00000G3d1EQAR,,,,,,,,204,,,,
a1D4W0000061v8XUAQ,0000002393,1022,a1E4W00000DtYFgUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGbQAO,,Customer Luncheon Ticket,0,true,,1,55,N Flat Rock,Luis Neal,United States,48134,Michigan,28305 Sheeks Blvd,,,55,false,0,55,false,,0034W00002DpofaQAB,,,,,,,,,520,FON-International Association,a104W00000G3d1EQAR,,126,,,,,,182,,,,
a1D4W0000061v8YUAQ,0000002394,1023,a1E4W00000DtYFhUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGVQA4,a154W00000926SRQAY,VIP Registration,200,true,,1,200,Zurich,William Curtis,Switzerland,,,Dreikonigstrasse 26,,,200,false,0,200,false,,0034W00002DpofyQAB,,,,,,VIP Registration (FON-Annual Conference (Lightning Event)),,,521,FON-International Association,a104W00000G3d1EQAR,,127,416,,,,,210,,,,
a1D4W0000061v8ZUAQ,0000002396,1024,a1E4W00000DtYFiUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGgQAO,a154W00000926S5QAI,Homecoming Game Ticket,100,true,,1,100,,Jacob Brown,,,,,,,100,false,0,100,false,,0034W00002DpofOQAR,,,,,,Homecoming Game Ticket (Homecoming),,,535,FON-International Association,a104W00000G3d1EQAR,,147,419,,,,,104,,,,
a1D4W0000061v8aUAA,0000002397,1025,a1E4W00000DtYFjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926RuQAI,Fonteva T-Shirt - Mens,15,true,,1,15,,Michael Groverfield,,,,,,,15,false,0,15,false,,0034W00002DpoeyQAB,,,,,,Fonteva T-Shirt - Mens,,,536,FON-International Association,a104W00000G3d1EQAR,,152,606,,,,,73,,,,
a1D4W0000061v8bUAA,0000002398,1026,a1E4W00000DtYFjUAN,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1EQAR,0,,,,false,false,true,a134W000009DZGWQA4,,Tax Class Default Tax Rate,0,true,,1,0,,Michael Groverfield,,,,,,,0,false,0,0,false,,0034W00002DpoeyQAB,,,,,,,,,536,FON-International Association,a104W00000G3d1EQAR,,150,,,,,,73,,,,
a1D4W0000061vDFUAY,0000002868,1027,a1E4W00000DtYH3UAN,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-09-25,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,Stratford,Jim Neal,United States,6615,Connecticut,40 Macs Harbor Ct,,,2500,false,0,2500,false,,0034W00002DpofqQAB,,,,,,Institutional Membership,,,140,FON-International Association,a104W00000G3d1EQAR,,159,648,,,,,201,,,,
a1D4W0000061vDGUAY,0000002869,1028,a1E4W00000DtYH4UAN,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,,Michael Groverfield,,,,,,,300,false,0,300,false,,0034W00002DpoeyQAB,,,,,,Professional Membership,,,141,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,73,,,,
a1D4W0000061vDHUAY,0000002870,1029,a1E4W00000DtYH5UAN,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,150,Williamsville,Winifred Fields,United States,14221,New York,1042 N Forest Rd,,,150,false,0,150,false,,0034W00002DpofuQAB,,,,,,Associate Membership,,,168,FON-International Association,a104W00000G3d1EQAR,,155,650,,,,,205,,,,
a1D4W0000061vDIUAY,0000002871,1030,a1E4W00000DtYH6UAN,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,N Flat Rock,Francis Riley,United States,48134,Michigan,28305 Sheeks Blvd,,,300,false,0,300,false,,0034W00002Dpof3QAB,,,,,,Professional Membership,,,169,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,146,,,,
a1D4W0000061vDJUAY,0000002872,1031,a1E4W00000DtYH7UAN,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-09-25,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,Blaine,Chris Bennett,United States,98230,Washington,4407 Masterson Rd,,,2500,false,0,2500,false,,0034W00002DpofdQAB,,,,,,Institutional Membership,,,170,FON-International Association,a104W00000G3d1EQAR,,159,648,,,,,185,,,,
a1D4W0000061vDKUAY,0000002873,1032,a1E4W00000DtYH8UAN,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,Chicago,Beatrice Cohen,United States,60640,Illinois,1507 W Sunnyside Ave,,,300,false,0,300,false,,0034W00002DpofjQAB,,,,,,Professional Membership,,,171,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,135,,,,
a1D4W0000061vDLUAY,0000002874,1033,a1E4W00000DtYH9UAN,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,150,Northeast,Leila Simon,United States,20017,Washington DC,3110 10th street,,,150,false,0,150,false,,0034W00002DpocTQAR,,,,,,Associate Membership,,,172,FON-International Association,a104W00000G3d1EQAR,,155,650,,,,,150,,,,
a1D4W0000061vDMUAY,0000002875,1034,a1E4W00000DtYHAUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,Harrisonburg,Sam Flannigan,United States,22801,Virginia,406 West Ave,,,300,false,0,300,false,,0034W00002DpofGQAR,,,,,,Professional Membership,,,173,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,95,,,,
a1D4W0000061vDNUAY,0000002876,1035,a1E4W00000DtYHBUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,150,Baltimore,Lucinda McKinney,United States,21218,Maryland,1500 Kingsway Road,,,150,false,0,150,false,,0034W00002DpoezQAB,,,,,,Associate Membership,,,174,FON-International Association,a104W00000G3d1EQAR,,155,650,,,,,74,,,,
a1D4W0000061vDOUAY,0000002877,1036,a1E4W00000DtYHCUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,150,Upper Darby,Nellie Ford,United States,19082,Pennsylvania,240 Ashby Rd,,,150,false,0,150,false,,0034W00002DpofkQAB,,,,,,Associate Membership,,,175,FON-International Association,a104W00000G3d1EQAR,,155,650,,,,,137,,,,
a1D4W0000061vDPUAY,0000002878,1037,a1E4W00000DtYHDUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,Bern,Norman Nguyen,Switzerland,,,Schutzenmattstrasse 11,,,300,false,0,300,false,,0034W00002DpofxQAB,,,,,,Professional Membership,,,176,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,209,,,,
a1D4W0000061vDQUAY,0000002879,1038,a1E4W00000DtYHEUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,150,Oyster Bay,Caroline Lewis,United States,11771,New York,45 Mccouns Ln,,,150,false,0,150,false,,0034W00002DpogKQAR,,,,,,Associate Membership,,,177,FON-International Association,a104W00000G3d1EQAR,,155,650,,,,,170,,,,
a1D4W0000061vDRUAY,0000002880,1039,a1E4W00000DtYHFUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-09-25,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGNQA4,a154W00000926QvQAI,Institutional Membership,2500,true,,1,2500,Chicago,Milton Pena,United States,60640,Illinois,1507 W Sunnyside Ave,,,2500,false,0,2500,false,,0034W00002Dpog3QAB,,,,,,Institutional Membership,,,178,FON-International Association,a104W00000G3d1EQAR,,159,648,,,,,239,,,,
a1D4W0000061vDSUAY,0000002881,1040,a1E4W00000DtYHGUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2016-12-09,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,,1,0,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,Company Membership,,,179,FON-International Association,a104W00000G3d1EQAR,,159,649,,,,,272,,,,
a1D4W0000061vDTUAY,0000002882,1041,a1E4W00000DtYHHUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2016-12-09,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGNQA4,a154W00000926RkQAI,Company Membership,5000,true,,1,0,Arlington,Bob Kelley,United States,22201,Virginia,932 N Kenmore St,,,0,false,0,0,false,,0034W00002DpodbQAB,,,,,,Company Membership,,,180,FON-International Association,a104W00000G3d1EQAR,,159,649,,,,,272,,,,
a1D4W0000061vDUUAY,0000002883,1042,a1E4W00000DtYHIUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926QuQAI,Associate Membership,150,true,,1,150,San Francisco,Tom Schultz,United States,94108,California,131 Waverly Pl,,,150,false,0,150,false,,0034W00002DpofoQAB,,,,,,Associate Membership,,,181,FON-International Association,a104W00000G3d1EQAR,,155,650,,,,,141,,,,
a1D4W0000061vDVUAY,0000002884,1043,a1E4W00000DtYHJUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,Urbana,Jerome Bates,United States,61801,Illinois,1401 W Green St,,,300,false,0,300,false,,0034W00002DpocdQAB,,,,,,Professional Membership,,,182,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,143,,,,
a1D4W0000061vDWUAY,0000002885,1044,a1E4W00000DtYHKUA3,2017-09-25,true,a0o4W00000M5SknQAF,true,2018-06-30,a104W00000G3d1EQAR,0,,,,false,true,false,a134W000009DZGIQA4,a154W00000926R6QAI,Professional Membership,300,true,,1,300,Las Vegas,Mittie Castro,United States,89117,Nevada,3245 Rosanna St,,,300,false,0,300,false,,0034W00002Dpog4QAB,,,,,,Professional Membership,,,209,FON-International Association,a104W00000G3d1EQAR,,155,651,,,,,240,,,,
a1D4W0000061us5UAA,0000003289,1045,a1E4W00000DtYBLUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1HQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926R3QAI,Baseball Hat,25,true,a1C4W00000845KQUAY,1,25,Arlington,,United States,22209,VA,1121 Arlington Boulevard,,,25,false,0,25,false,,0034W00002DpodbQAB,,a0y4W00000VRkz0QAD,NEWZMGOenBLDjPzApHfgnL2VQfqkqy,,,Baseball Hat,,,275,FON-International Association,a104W00000G3d1HQAR,,152,688,230,,,,272,,223,,
a1D4W0000061us6UAA,0000003290,1046,a1E4W00000DtYBLUA3,,true,a0o4W00000M5SknQAF,true,,a104W00000G3d1HQAR,0,,,,false,false,false,a134W000009DZGEQA4,a154W00000926QmQAI,Water Bottle (3 Pack),30,true,a1C4W00000845L7UAI,1,30,Arlington,,United States,22209,VA,1121 Arlington Boulevard,,,30,false,0,30,false,,0034W00002DpodbQAB,,a0y4W00000VRkz1QAD,f5J8Y2pZQ7fqy0dX4ZVGFhgk07x5pe,,,Water Bottle (3 Pack),,,275,FON-International Association,a104W00000G3d1HQAR,,152,690,232,,,,272,,224,,
