LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,EmailBouncedReason,EmailBouncedDate,Jigsaw,IndividualId,PagesApi__Site__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Assistant_Do_Not_Call__c,OrderApi__Assistant_Email_Opt_Out__c,OrderApi__Assistant_Email__c,OrderApi__Badges__c,OrderApi__Home_Do_Not_Call__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Mobile_Do_Not_Call__c,OrderApi__Other_Do_Not_Call__c,OrderApi__Other_Email_Opt_Out__c,OrderApi__Other_Email__c,OrderApi__Outstanding_Credits__c,OrderApi__Personal_Email_Opt_Out__c,OrderApi__Personal_Email__c,OrderApi__Potential_Duplicate_Contacts__c,OrderApi__Preferred_Email_Type__c,OrderApi__Preferred_Phone_Type__c,OrderApi__Price_Rules_Usages__c,OrderApi__Sync_Address_Billing__c,OrderApi__Sync_Address_Shipping__c,OrderApi__Sync_Email__c,OrderApi__Sync_Phone__c,OrderApi__Work_Do_Not_Call__c,OrderApi__Work_Email_Opt_Out__c,OrderApi__Work_Email__c,OrderApi__Work_Phone__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Auto_Calculate_Contact_Greetings__c,DonorApi__Auto_Calculate_Current_Ask_Amount__c,DonorApi__Current_Ask_Amount__c,DonorApi__Deceased__c,DonorApi__Default_Greeting_Type__c,DonorApi__Direct_Mail_Opt_Out__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Formal_Greeting__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Include_in_Household_Greetings__c,DonorApi__Languages__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Personal_Greeting__c,DonorApi__Personal_Recognition_Name__c,DonorApi__Primary__c,DonorApi__Suffix__c,OrderApi__Privacy_Settings__c,PagesApi__Cookie_Usage_Accepted__c,OrderApi__Edit_Community_Company_Info__c,OrderApi__Preferred_Language__c,Errors,Id
Castro,Mittie,,103 Essex St,Banger,Maine,4401,United States,,,,3245 Rosanna St,Las Vegas,Nevada,89117,United States,36.130502,-115.245667,Address,(537)-716-8188,,(537)-716-8188,,,,mittiecastro@mailinator.com,Section Head,,,,,,false,false,false,,,,,,25,false,false,,FON-Annual Conference Attendee Badge,false,25,false,false,false,,,false,mittiecastro@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPcUAO"":1}",false,false,false,false,false,false,mittiecastro@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN027IAD
Shah,Hima Testing 2019R1,,,,,,,,,,,,,,,,,,,,,,,,hshah+testing2019@fusionspan.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,hshah+testing2019@fusionspan.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN028IAD
Shah,Hima Testing 2019R1,,,,,,,,,,,,,,,,,,,,,,,,hshah+testing20191@fusionspan.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,hshah+testing20191@fusionspan.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN029IAD
Miller  Bursey,Bridget,,,,,,,,,,,,,,,,,,,,,,,,brmbursey72@att.net,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,brmbursey72@att.net,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02AIAT
Last,First,,,,,,,,,,,,,,,,,,,,,,,,email@amil.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,email@amil.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02BIAT
Gaines,Irene,,,,,,,,,,7093Ed Wilson Lane,Tallahassee,Florida,32312,United States,30.5604,-84.2515,Zip,(850) 570-8079,,(850) 570-8079,,,,trigaines@yahoo.com,Dr.,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,trigaines@yahoo.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02CIAT
fsda,dasd,,,,,,,,,,,,,,,,,,,,,,,,dasdsa@hotmail.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,dasdsa@hotmail.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02DIAT
asd,asdf,,,,,,,,,,,,,,,,,,,,,,,,asdf@hotmail.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,asdf@hotmail.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02EIAT
asdf,asdf,,,,,,,,,,,,,,,,,,,,,,,,asa@hotmail.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,asa@hotmail.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02FIAT
test,test84,,,,,,,,,,,,,,,,,,,,,,,,test84@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,test84@mailinator.com,,Personal,Mobile,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02GIAT
Groverfield,Michael,,,,,,,,,,,,,,,,,,(703)-335-5329,,(703)-335-5329,,,,michaelgroverfield@mailinator.com,Assistant,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge,FON-Speaker Badge",false,75,false,false,false,,,false,,,Work,Mobile,"{""a1C1I000000DSQRUA4"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPbUAO"":1}",false,false,false,false,false,false,michaelgroverfield@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02HIAT
McKinney,Lucinda,,131 Waverly Pl,San Francisco,California,94108,United States,,,,1500 Kingsway Road,Baltimore,Maryland,21218,United States,39.344612,-76.591602,Address,(335)-283-6332,,(335)-283-6332,,,,lucindamckinney@mailinator.com,General Manager,,,,,,false,false,false,,,,,,0,false,false,,"FON-Organizational Member Badge,FON-Speaker Badge",false,50,false,false,false,,,false,lucindamckinney@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQWUA4"":2,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSOdUAO"":1}",false,false,false,false,false,false,lucindamckinney@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02IIAT
Pratt,Justin,,60 Elvira Ave,Falmouth,Massachusetts,2540,United States,,,,131 Waverly Pl,San Francisco,California,94108,United States,37.794621,-122.407097,Address,(400)-156-9668,,(400)-156-9668,,,,justinpratt@mailinator.com,Department Head,,,,,,false,false,false,,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge,FON-Speaker Badge",false,450,false,false,false,,25,false,justinpratt@mailinator.com,,Personal,Mobile,"{""a1C6A000001D4zMUAS"":1,""a1C6A000001xF6gUAE"":1,""a1C6A000001Bn7cUAC"":1,""a1C1I000000DSQPUA4"":1,""a1C1I000000DSOcUAO"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQgUAO"":1,""a1C1I000000DSQ6UAO"":2,""a1C1I000000DSQZUA4"":1,""a1C6A000001Bn4tUAC"":1,""a1C6A000001w9oeUAA"":1}",false,false,false,false,false,false,justinpratt@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02JIAT
Holland,Ryan,,6613 Cheryl Ann Dr,Independence,Ohio,44131,United States,,,,3100 Sw 7 Hwy,Blue Springs,Montana,64014,United States,38.988936,-94.272729,Address,(876)-785-9252,,(876)-785-9252,,,,ryanholland@mailinator.com,Senior Executive Vice President,,,,,,false,false,false,,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge,FON-Speaker Badge",false,150,false,false,false,,,false,ryanholland@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQZUA4"":1}",false,false,false,false,false,false,ryanholland@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02KIAT
Frank,Gerald,,600 Falls Rd,Chagrin Falls,Ohio,44022,United States,,,,3110 10th street,Northeast,District of Columbia,20017,United States,38.928921,-76.992685,Address,(725)-857-6865,,(725)-857-6865,,,,geraldfrank@mailinator.com,Vice president,,,,,,false,false,false,,,,,,0,false,false,,FON-Organizational Member Badge,false,0,false,false,false,,,false,geraldfrank@mailinator.com,,Personal,Mobile,"{""a1C6A000001xEPeUAM"":1,""a1C6A000001Bn4wUAC"":1,""a1C1I000000DSOQUA4"":1,""a1C6A000001Bn4vUAC"":1}",false,false,false,false,false,false,geraldfrank@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02LIAT
Riley,Francis,,240 Ashby Rd,Upper Darby,Pennsylvania,19082,United States,,,,28305 Sheeks Blvd,N Flat Rock,Michigan,48134,United States,42.098295,-83.28505,Address,(480)-505-4836,,(480)-505-4836,,,,francisriley@mailinator.com,Section Head,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,francisriley@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOcUAO"":1,""a1C1I000000DSQXUA4"":3}",false,false,false,false,false,false,francisriley@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02MIAT
Diaz,Wesley,,20544 US 23 N,Chillicothe,Ohio,45601,United States,,,,545 5th St,Bremerton,District of Columbia,98337,United States,47.56636,-122.628342,Address,(552)-584-1343,,(552)-584-1343,,,,wesleydiaz@mailinator.com,Chairman,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,wesleydiaz@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSQFUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPbUAO"":1,""a1C1I000000DSQWUA4"":2}",false,false,false,false,false,false,wesleydiaz@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02NIAT
Hall,Todd,,133 Samaritan Dr,Cumming,Georgia,30040,United States,,,,3245 Rosanna St,Las Vegas,Nevada,89117,United States,36.130502,-115.245667,Address,(219)-760-3363,,(219)-760-3363,,,,toddhall@mailinator.com,Executive Director,,,,,,false,false,false,,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge",false,100,false,false,false,,,false,toddhall@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQWUA4"":2,""a1C1I000000DSQEUA4"":1,""a1C1I000000DSOQUA4"":1}",false,false,false,false,false,false,toddhall@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02OIAT
Powell,Nell,,60 Elvira Ave,Falmouth,Massachusetts,2540,United States,,,,1001 Partridge Dr,Ventura,California,93003,United States,34.267867,-119.205124,Address,(322)-562-5884,,(322)-562-5884,,,,nellpowell@mailinator.com,Senior Executive Vice President,,,,,,false,false,false,,,,,,0,false,false,,,false,0,false,false,false,,,false,nellpowell@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOcUAO"":1,""a1C1I000000DSQXUA4"":3}",false,false,false,false,false,false,nellpowell@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02PIAT
Watson,Jane,,103 Essex St,Banger,Maine,4401,United States,,,,545 5th St,Bremerton,District of Columbia,98337,United States,47.56636,-122.628342,Address,(891)-287-4376,,(891)-287-4376,,,,janewatson@mailinator.com,Vice chairman,,,,,,false,false,false,,,,,,125,false,false,,"FON-Annual Conference Attendee Badge,FON-Individual Member Badge",false,125,false,false,false,,,false,janewatson@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQZUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSPGUA4"":1,""a1C1I000000DSPCUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPPUA4"":1}",false,false,false,false,false,false,janewatson@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02QIAT
Ward,Evan,,138 East 12300 South,Draper,Utah,84020,United States,,,,406 West Ave,Harrisonburg,Virginia,22801,United States,38.436086,-78.898927,Address,(895)-358-5550,,(895)-358-5550,,,,evanward@mailinator.com,Manager,,,,,,false,false,false,,,,,,0,false,false,,FON-Individual Member Badge,false,100,false,false,false,,,false,evanward@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOQUA4"":1,""a1C1I000000DSQZUA4"":1}",false,false,false,false,false,false,evanward@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02RIAT
Lindsey,Lily,,1571 W Lambert Rd,La Habra,California,90631,United States,,,,545 5th St,Bremerton,District of Columbia,98337,United States,47.56636,-122.628342,Address,(728)-527-4263,,(728)-527-4263,,,,lilylindsey@mailinator.com,Department Head,,,,,,false,false,false,,,,,,,false,false,,"FON-Annual Conference Attendee Badge,FON-Company Manager",false,25,false,false,false,,,false,lilylindsey@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSQUUA4"":2,""a1C1I000000DSOVUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPOUA4"":1,""a1C1I000000DSQEUA4"":1}",false,false,true,true,false,false,lilylindsey@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02SIAT
Armstrong,Jay,,26 A  SUNDRIDGE AVENUE,BROMLEY,,BR1 2PX,United Kingdom,,,,123C  MACKENZIE ROAD,BECKENHAM,,BR3 4SB,United Kingdom,51.406738069989004,-0.050275048899183855,ExtendedZip,+44 2095 305900,,+44 2095 305900,,,,jayarmstrong@mailinator.com,Senior Executive Vice President,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,jayarmstrong@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQXUA4"":3,""a1C1I000000DSPeUAO"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPfUAO"":1}",false,false,false,false,false,false,jayarmstrong@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02TIAT
Perkins,Caroline,,14  YALDING GROVE,ORPINGTON,,BR5 3SE,United Kingdom,,,,45A  SUNDRIDGE AVENUE,BROMLEY,,BR1 2QA,United Kingdom,51.41284543928621,0.03998094467956676,ExtendedZip,+44 7862 365375,,+44 7862 365375,,,,carolineperkins@mailinator.com,Executive Director,,,,,,false,false,false,,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge",false,100,false,false,false,,,false,carolineperkins@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOaUAO"":1,""a1C1I000000DSQZUA4"":1}",false,false,false,false,false,false,carolineperkins@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02UIAT
Wilkins,Sam,,65  MACKENZIE ROAD,BECKENHAM,,BR3 4RY,United Kingdom,,,,T.M.S HOUSE  CRAY AVENUE,ORPINGTON,,BR5 3QB,United Kingdom,51.39070971338336,0.10925701608266628,ExtendedZip,+44 1601 851888,,+44 1601 851888,,,,samwilkins@mailinator.com,,,,,,,false,false,false,,,,,,0,false,false,,FON-Organizational Member Badge,false,0,false,false,false,,,false,samwilkins@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQWUA4"":2,""a1C1I000000DSOdUAO"":1}",false,false,false,false,false,false,samwilkins@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02VIAT
Reed,Cory,,23  HIGHLANDS ROAD,ORPINGTON,,BR5 4JP,United Kingdom,,,,45  SHAW ROAD,BROMLEY,,BR1 5NW,United Kingdom,51.43035443894378,0.007197122558402113,ExtendedZip,+44 1764 767515,,+44 1764 767515,,,,coryreed@mailinator.com,Deputy General Manager,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Individual Member Badge,FON-Organizational Member Badge",false,125,false,false,false,,,false,coryreed@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQZUA4"":1,""a1C1I000000DSOuUAO"":1,""a1C1I000000DSP6UAO"":1,""a1C1I000000DSP2UAO"":1,""a1C1I000000DSP0UAO"":1,""a1C1I000000DSOyUAO"":1,""a1C1I000000DSOwUAO"":1,""a1C1I000000DSOTUA4"":1,""a1C1I000000DSOxUAO"":1,""a1C1I000000DSOzUAO"":1,""a1C1I000000DSP1UAO"":1,""a1C1I000000DSP4UAO"":1,""a1C1I000000DSP8UAO"":1,""a1C1I000000DSOvUAO"":1}",false,false,false,false,false,false,coryreed@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02WIAT
Shaw,Cory,,69  THE DRIVE,BECKENHAM,,BR3 1EE,United Kingdom,,,,1  LOGS HILL,BROMLEY,,BR1 2PL,United Kingdom,51.4077469699177,0.0456207990905189,ExtendedZip,+44 7712 822418,,+44 7712 822418,,,,coryshaw@mailinator.com,Vice chairman,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,coryshaw@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOqUAO"":1,""a1C1I000000DSOnUAO"":1,""a1C1I000000DSOkUAO"":1,""a1C1I000000DSOeUAO"":1,""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQJUA4"":1,""a1C1I000000DSOLUA4"":1,""a1C1I000000DSOgUAO"":1,""a1C1I000000DSOmUAO"":1,""a1C1I000000DSOpUAO"":1}",false,false,true,true,false,false,coryshaw@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02XIAT
Nash,Belle,,92  GOODHART WAY,WEST WICKHAM,,BR4 0EY,United Kingdom,,,,THE GARDEN HOUSE  WEST COMMON ROAD,KESTON,,BR2 6AJ,United Kingdom,51.36310182737575,0.024079106795080612,ExtendedZip,+44 6087 404076,,+44 6087 404076,,,,bellenash@mailinator.com,Senior Executive Vice President,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,bellenash@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQOUA4"":1,""a1C1I000000DSPdUAO"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPTUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPcUAO"":1,""a1C1I000000DSPeUAO"":1}",false,false,false,false,false,false,bellenash@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02YIAT
Payne,Myrtie,,6613 Cheryl Ann Dr,Independence,Ohio,44131,United States,,,,3110 10th street,Northeast,District of Columbia,20017,United States,38.928921,-76.992685,Address,(412)-134-9792,,(412)-134-9792,,,,myrtiepayne@mailinator.com,Manager,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,myrtiepayne@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSQEUA4"":1,""a1C1I000000DSPYUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSQWUA4"":3,""a1C1I000000DSPRUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPbUAO"":1}",false,false,false,false,false,false,myrtiepayne@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02ZIAT
Simon,Leila,,6613 Cheryl Ann Dr,Independence,Ohio,44131,United States,,,,3110 10th street,Northeast,District of Columbia,20017,United States,38.928921,-76.992685,Address,(438)-985-3214,,(438)-985-3214,,,,leilasimon@mailinator.com,Deputy General Manager,,,,,,false,false,false,,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,25,false,false,false,,,false,leilasimon@mailinator.com,,Personal,Mobile,"{""a1C6A000002zsLVUAY"":1,""a1C6A000002zsLBUAY"":1,""a1C6A000002zsLLUAY"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSQWUA4"":2,""a1C1I000000DSPAUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPLUA4"":1,""a1C1I000000DSQJUA4"":1,""a1C6A000002zsKXUAY"":1,""a1C6A000002zsKrUAI"":1,""a1C6A000002zsKwUAI"":1}",false,false,false,false,false,false,leilasimon@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02aIAD
Moody,Millie,,306 Larson Ave,Ashby,Minnesota,56309,United States,,,,7744 Mystic Lake Dr,Lake,Michigan,48632,United States,43.85301,-85.004822,Block,(902)-535-4276,,(902)-535-4276,,,,milliemoody@mailinator.com,,,,,,,false,false,false,,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge",false,100,false,false,false,,,false,milliemoody@mailinator.com,,Work,Mobile,"{""a1C1I000000DSOPUA4"":1,""a1C1I000000DSQXUA4"":3}",false,false,false,false,false,false,milliemoody@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02bIAD
Foxworth,Eva,,45 McCouns Lane,Oyster Bay,New York,11771,United States,,,,45 McCouns Lane,Oyster Bay,New York,11771,United States,40.868465,-73.523033,Address,(380)-538-4358,,(380)-538-4358,,,,evafoxworth@mailinator.com,CEO,,,,,,false,false,false,,,,,,0,false,false,,,false,0,false,false,false,,,false,evafoxworth@mailinator.com,,Work,Mobile,"{""a1C3s000003oNfAEAU"":1,""a1C3s000003oNf7EAE"":1,""a1C3s000003oNf3EAE"":1,""a1C6A0000031dOrUAI"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSObUAO"":1,""a1C3s000003oNezEAE"":1,""a1C3s000003oNf6EAE"":1,""a1C3s000003oNf9EAE"":1}",false,false,false,false,false,false,evafoxworth@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02cIAD
Foxworth,Helena,,1715 Ravenswood Dr,Evansville,Indiana,47714,United States,,,,1715 Ravenswood Dr,Evansville,Indiana,47714,United States,37.956067,-87.533503,Address,(604)-597-1437,,(604)-597-1437,,,,helenafoxworth@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,helenafoxworth@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSObUAO"":1,""a1C1I000000DSQMUA4"":1}",false,false,false,false,false,false,helenafoxworth@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02dIAD
Foxworth,Max,,3368 Black Creek Rd,Muskegon,Michigan,49444,United States,,,,3368 Black Creek Rd,Muskegon,Michigan,49444,United States,43.191416,-86.180186,Address,(412)-684-4638,,(412)-684-4638,,,,maxfoxworth@mailinator.com,,,,,,,false,false,false,,,,,,,false,false,,,false,,false,false,false,,,false,maxfoxworth@mailinator.com,,Personal,Mobile,"{""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSQUUA4"":1}",false,false,true,true,false,false,maxfoxworth@mailinator.com,,false,false,false,,false,Personal Greeting,false,false,,,0,0,0,false,,,0,,,,false,,private,false,false,,,003R000001XN02eIAD
