Id,EventApi__Assignment__c,Name,External_Id__c,EventApi__Event__c,EventApi__Account__c,EventApi__Contact__c,EventApi__Email__c,EventApi__Full_Name__c,EventApi__Is_Checked_In__c,EventApi__Is_Registered__c,EventApi__Preferred_Email__c,EventApi__Registration_Date__c,EventApi__Registration_Group__c,EventApi__Registration_Site_Url__c,EventApi__Sales_Order_Line__c,EventApi__Sales_Order__c,EventApi__Send_Notification__c,EventApi__Status__c,EventApi__Ticket_Type__c,EventApi__Registration_Total__c,EventApi__Contact_Created_by_System__c,EventApi__Invitation_Status__c,EventApi__Is_Invitation_Accepted__c,EventApi__Is_Invitation_Declined__c,EventApi__Is_Invitation_Not_Sent__c,EventApi__Is_Invitation_Sent__c,EventApi__Last_Invitation_Email_Sent__c,EventApi__Max_Guests_Allowed__c,EventApi__Refund_Requested__c,EventApi__Seat__c,EventApi__Send_Invitation_Email__c,EventApi__First_Name__c,EventApi__Last_Name__c,EventApi__Assigned_Guest_Ticket_Type__c,EventApi__Invitation_Source__c,Test_Engagement_Score__c,Event_Name__c,Event_NameDis__c,Ticket__c,EventApi__Assignment__r.External_Id__c,EventApi__Event__r.Id,EventApi__Account__r.External_Id__c,EventApi__Contact__r.External_Id__c,EventApi__Registration_Group__r.External_Id__c,EventApi__Sales_Order_Line__r.External_Id__c,EventApi__Sales_Order__r.External_Id__c,EventApi__Ticket_Type__r.External_Id__c,EventApi__Seat__r.External_Id__c,EventApi__Assigned_Guest_Ticket_Type__r.External_Id__c
a1W4W00000Aq8kBUAR,,000000595,296,a1Y4W000002r0boUAA,,0034W00002Dpof8QAB,helenafoxworth@mailinator.com,Helena Foxworth,false,false,helenafoxworth@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWdUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Helena,Foxworth,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,153,,,,25,,
a1W4W00000Aq8kCUAR,,000000596,297,a1Y4W000002r0boUAA,,0034W00002Dpof9QAB,maxfoxworth@mailinator.com,Max Foxworth,false,false,maxfoxworth@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWeUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Max,Foxworth,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,154,,,,25,,
a1W4W00000Aq8hwUAB,,000001562,298,a1Y4W000002r0btUAA,,0034W00002DpoedQAB,,gdh,false,false,pii2006@tut.by,,,,,,false,Invited,a1j4W00000SEaG3QAL,0,false,Not Sent,false,false,false,false,,,false,,true,,,,,,Press Conference (Lightning Event),,,,a1Y4W000002r0btUAA,,113,,,,36,,
a1W4W00000Aq8fsUAB,a0j4W00000E3JqbQAF,000001276,299,a1Y4W000002r0bqUAA,0014W000025FRkKQAW,0034W00002DpodbQAB,bobkelley@mailinator.com,Bob Kelley,false,false,bobkelley@mailinator.com,2020-01-02,a1Z4W00002A8wX5UAJ,,a1I4W00000HFZlEUAX,a1J4W00000CgFqfUAF,false,Registered,a1j4W00000SEaFzQAL,150,false,Not Sent,false,false,true,false,,,false,,false,Bob,Kelley,,,,2020 Annual Symposium,,,290,a1Y4W000002r0bqUAA,5,272,11,1721,1015,71,,
a1W4W00000Aq8ftUAB,a0j4W00000E3JqcQAF,000001277,300,a1Y4W000002r0bqUAA,0014W000025FRkKQAW,0034W00002Dpof3QAB,francisriley@mailinator.com,Francis Riley,false,false,francisriley@mailinator.com,2020-01-02,a1Z4W00002A8wX5UAJ,,a1I4W00000HFZlFUAX,a1J4W00000CgFqfUAF,false,Registered,a1j4W00000SEaFzQAL,125,false,Not Sent,false,false,true,false,,,false,,false,Francis,Riley,,,,2020 Annual Symposium,,,291,a1Y4W000002r0bqUAA,5,146,11,1722,1015,71,,
a1W4W00000Aq8fuUAB,a0j4W00000E3JqdQAF,000001278,301,a1Y4W000002r0bqUAA,0014W000025FRkNQAW,0034W00002DpoeMQAR,wbrown@mailinator.com,Will Brown,false,false,wbrown@mailinator.com,2020-01-02,a1Z4W00002A8wX6UAJ,,a1I4W00000HFZlOUAX,a1J4W00000CgFqgUAF,false,Registered,a1j4W00000SEaFzQAL,150,true,Not Sent,false,false,true,false,,,false,,false,Will,Brown,,,,2020 Annual Symposium,,,329,a1Y4W000002r0bqUAA,21,24,12,1731,1016,71,,
a1W4W00000Aq8fvUAB,a0j4W00000E3JqeQAF,000001279,302,a1Y4W000002r0bmUAA,0014W000025FRkKQAW,0034W00002DpodbQAB,bobkelley@mailinator.com,Bob Kelley,false,false,bobkelley@mailinator.com,2020-01-15,a1Z4W00002A8wX7UAJ,,a1I4W00000HFZlWUAX,a1J4W00000CgFqnUAF,false,Registered,a1j4W00000SEaFvQAL,175,false,Not Sent,false,false,true,false,,,false,,false,Caroline,Qureshi,,,,Annual Meeting (Community Event),,,330,a1Y4W000002r0bmUAA,5,272,13,1867,1104,20,,
a1W4W00000Aq8fwUAB,a0j4W00000E3JqtQAF,000001280,303,a1Y4W000002r0bqUAA,0014W000025FRkLQAW,0034W00002DpocUQAR,jnugget@mailinator.com,Jim Nugget,false,false,jnugget@mailinator.com,2020-03-06,a1Z4W00002A8wX9UAJ,,a1I4W00000HFZluUAH,a1J4W00000CgFrmUAF,true,Registered,a1j4W00000SEaFzQAL,150,false,Not Sent,false,false,true,false,,,false,,false,Jim,Nugget,,,,2020 Annual Symposium,,,462,a1Y4W000002r0bqUAA,6,219,15,5,248,71,,
a1W4W00000Aq8fxUAB,a0j4W00000E3JqwQAF,000001281,304,a1Y4W000002r0bqUAA,0014W000025FRkSQAW,0034W00002DpocfQAB,jalonzo@fionta.com,Jenifer Alonzo,false,false,jalonzo@fionta.com,2020-03-09,a1Z4W00002A8wXAUAZ,,a1I4W00000HFZm1UAH,a1J4W00000CgFroUAF,true,Registered,a1j4W00000SEaG0QAL,175,false,Not Sent,false,false,true,false,,,false,,false,Jenifer,Alonzo,,,,2020 Annual Symposium,,,464,a1Y4W000002r0bqUAA,107,41,16,12,250,72,,
a1W4W00000Aq8fyUAB,a0j4W00000E3JqxQAF,000001282,305,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002Dpoe6QAB,sbougara@fusionspan.com,bob kelley,false,false,sbougara@fusionspan.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,false,Not Sent,false,false,true,false,,,true,,false,bob,kelley,,,,Awards Dinner (Lightning Event),,,466,a1Y4W000002r0brUAA,21,4,17,132,317,37,,
a1W4W00000Aq8fzUAB,a0j4W00000E3JqyQAF,000001283,306,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,467,a1Y4W000002r0brUAA,21,48,17,132,317,37,,
a1W4W00000Aq8g0UAB,a0j4W00000E3JqzQAF,000001284,307,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,488,a1Y4W000002r0brUAA,21,48,17,132,317,37,,
a1W4W00000Aq8g1UAB,a0j4W00000E3Jr0QAF,000001285,308,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,489,a1Y4W000002r0brUAA,21,48,17,132,317,37,,
a1W4W00000Aq8g2UAB,a0j4W00000E3Jr1QAF,000001286,309,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,490,a1Y4W000002r0brUAA,21,48,17,132,317,37,,
a1W4W00000Aq8g3UAB,a0j4W00000E3Jr2QAF,000001287,310,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,491,a1Y4W000002r0brUAA,21,48,17,132,317,37,,
a1W4W00000Aq8g4UAB,a0j4W00000E3Jr3QAF,000001288,311,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,492,a1Y4W000002r0brUAA,21,48,17,132,317,37,,
a1W4W00000Aq8g5UAB,a0j4W00000E3Jr4QAF,000001289,312,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmDUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,493,a1Y4W000002r0brUAA,21,48,17,132,317,37,,
a1W4W00000Aq8g6UAB,a0j4W00000E3Jr5QAF,000001290,313,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,false,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,494,a1Y4W000002r0brUAA,21,48,17,133,317,37,,
a1W4W00000Aq8g7UAB,a0j4W00000E3Jr6QAF,000001291,314,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,495,a1Y4W000002r0brUAA,21,48,17,133,317,37,,
a1W4W00000Aq8g8UAB,a0j4W00000E3Jr7QAF,000001292,315,a1Y4W000002r0brUAA,0014W000025FRkNQAW,0034W00002DpochQAB,stest1@mailinator.com,sneha test1 (Guest),false,false,stest1@mailinator.com,2020-03-17,a1Z4W00002A8wXBUAZ,,a1I4W00000HFZmEUAX,a1J4W00000CgFrxUAF,true,Registered,a1j4W00000SEaG1QAL,700,true,Not Sent,false,false,true,false,,,false,,false,sneha,test1 (Guest),,,,Awards Dinner (Lightning Event),,,496,a1Y4W000002r0brUAA,21,48,17,133,317,37,,
a1W4W00000Aq8kDUAR,,000000597,316,a1Y4W000002r0boUAA,,0034W00002DpofAQAR,dennisbrixton@mailinator.com,Dennis Brixton,false,false,dennisbrixton@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWfUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Dennis,Brixton,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,155,,,,25,,
a1W4W00000Aq8kEUAR,,000000598,317,a1Y4W000002r0boUAA,,0034W00002DpodsQAB,rosebrixton@mailinator.com,Rose Brixton,false,false,rosebrixton@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWgUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Rose,Brixton,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,156,,,,25,,
a1W4W00000Aq8kFUAR,,000000599,318,a1Y4W000002r0boUAA,,0034W00002DpofBQAR,chesterbrixton@mailinator.com,Chester Brixton,false,false,chesterbrixton@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWhUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Chester,Brixton,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,157,,,,25,,
a1W4W00000Aq8kGUAR,,000000600,319,a1Y4W000002r0boUAA,,0034W00002DpofCQAR,rayclintford@mailinator.com,Ray Clintford,false,false,rayclintford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWiUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Ray,Clintford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,91,,,,25,,
a1W4W00000Aq8kHUAR,,000000601,320,a1Y4W000002r0boUAA,,0034W00002DpofDQAR,adamclintford@mailinator.com,Adam Clintford,false,false,adamclintford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWjUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Adam,Clintford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,92,,,,25,,
a1W4W00000Aq8kIUAR,,000000602,321,a1Y4W000002r0boUAA,,0034W00002DpofEQAR,claytonclintford@mailinator.com,Clayton Clintford,false,false,claytonclintford@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWkUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clayton,Clintford,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,93,,,,25,,
a1W4W00000Aq8kJUAR,,000000603,322,a1Y4W000002r0boUAA,,0034W00002DpofFQAR,ednaflannigan@mailinator.com,Edna Flannigan,false,false,ednaflannigan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWlUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Edna,Flannigan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,94,,,,25,,
a1W4W00000Aq8kKUAR,,000000604,323,a1Y4W000002r0boUAA,,0034W00002DpofGQAR,samflannigan@mailinator.com,Sam Flannigan,false,false,samflannigan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWmUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Sam,Flannigan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,95,,,,25,,
a1W4W00000Aq8kLUAR,,000000605,324,a1Y4W000002r0boUAA,,0034W00002DpofHQAR,claraflannigan@mailinator.com,Clara Flannigan,false,false,claraflannigan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWnUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Clara,Flannigan,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,96,,,,25,,
a1W4W00000Aq8kMUAR,,000000606,325,a1Y4W000002r0boUAA,,0034W00002DpofIQAR,rachelbrown@mailinator.com,Rachel Brown,false,false,rachelbrown@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWoUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Rachel,Brown,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,97,,,,25,,
a1W4W00000Aq8kNUAR,,000000607,326,a1Y4W000002r0boUAA,,0034W00002Dpoh3QAB,,Helga Vassilis,false,false,,,,,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Not Sent,false,false,true,false,,,false,,false,Hayley,Holloway,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,292,,,,25,,
a1W4W00000Aq8kOUAR,,000000609,327,a1Y4W000002r0boUAA,,0034W00002DpodgQAB,staylor@mailinator.com,Sarah Taylor,false,false,staylor@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWrUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Sarah,Taylor,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,287,,,,25,,
a1W4W00000Aq8kPUAR,,000000610,328,a1Y4W000002r0boUAA,,0034W00002DpodjQAB,sfdc+solacetest2@emprisia.com,Claire Jones,false,false,sfdc+solacetest2@emprisia.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWsUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Claire,Jones,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,293,,,,25,,
a1W4W00000Aq8kQUAR,,000000612,329,a1Y4W000002r0boUAA,,0034W00002Dpoh1QAB,hhollowaytesting@mailinator.com,Jonie Lucas,false,false,jlucas@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWuUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Hayley,Holloway,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,290,,,,25,,
a1W4W00000Aq8kRUAR,,000000613,330,a1Y4W000002r0boUAA,,0034W00002Dpoh2QAB,carolinelalley@gmail.com,Janice Hogan,false,false,jhogan@mailinator.com,,,https://us-tdm-tso-15eb63ff4c6-1626e3c741a.force.com/LightningMemberPortal/apex/eventapi__router?attendee=a1W6A000001umWvUAI&event=a1Y6A000002a2ZGUAY,,,false,Invited,a1j4W00000SEaFxQAL,0,false,Sent,false,false,false,true,2019-02-18T18:22:20.000+0000,,false,,false,Caroline,Qureshi,,,,Press Conference - Invite Only (Community Event),,,,a1Y4W000002r0boUAA,,291,,,,25,,
