Id,IsDeleted,MasterRecordId,AccountId,LastName,FirstName,Salutation,Name,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,OtherAddress,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,HasOptedOutOfFax,DoNotCall,CreatedDate,LastModifiedDate,SystemModstamp,LastActivityDate,LastCURequestDate,LastCUUpdateDate,LastViewedDate,LastReferencedDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,PhotoUrl,Jigsaw,JigsawContactId,IndividualId,PagesApi__Site__c,OrderApi__Annual_Engagement_Score__c,OrderApi__Assistant_Do_Not_Call__c,OrderApi__Assistant_Email_Opt_Out__c,OrderApi__Assistant_Email__c,OrderApi__Badges__c,OrderApi__Home_Do_Not_Call__c,OrderApi__Is_Primary_Contact__c,OrderApi__Lifetime_Engagement_Score__c,OrderApi__Mobile_Do_Not_Call__c,OrderApi__Other_Do_Not_Call__c,OrderApi__Other_Email_Opt_Out__c,OrderApi__Other_Email__c,OrderApi__Outstanding_Credits__c,OrderApi__Personal_Email_Opt_Out__c,OrderApi__Personal_Email__c,OrderApi__Potential_Duplicate_Contacts__c,OrderApi__Preferred_Email_Type__c,OrderApi__Preferred_Email__c,OrderApi__Preferred_Phone_Type__c,OrderApi__Preferred_Phone__c,OrderApi__Price_Rules_Usages__c,OrderApi__Sync_Address_Billing__c,OrderApi__Sync_Address_Shipping__c,OrderApi__Sync_Email__c,OrderApi__Sync_Phone__c,OrderApi__Work_Do_Not_Call__c,OrderApi__Work_Email_Opt_Out__c,OrderApi__Work_Email__c,OrderApi__Work_Phone__c,DonorApi__Active_Recurring_Gift__c,DonorApi__Auto_Calculate_Contact_Greetings__c,DonorApi__Auto_Calculate_Current_Ask_Amount__c,DonorApi__Current_Ask_Amount__c,DonorApi__Deceased__c,DonorApi__Default_Greeting_Type__c,DonorApi__Default_Greeting__c,DonorApi__Direct_Mail_Opt_Out__c,DonorApi__Do_Not_Solicit__c,DonorApi__First_Gift_Date__c,DonorApi__Formal_Greeting__c,DonorApi__Gift_Opportunities__c,DonorApi__Gifts_Outstanding__c,DonorApi__Gifts_Received__c,DonorApi__Gifts_Value__c,DonorApi__Include_in_Household_Greetings__c,DonorApi__Languages__c,DonorApi__Largest_Gift__c,DonorApi__Last_Gift_Amount__c,DonorApi__Last_Gift_Date__c,DonorApi__Personal_Greeting__c,DonorApi__Personal_Recognition_Name__c,DonorApi__Primary_Relationship_Manager__c,DonorApi__Primary__c,DonorApi__Spouse__c,DonorApi__Suffix__c,OrderApi__Privacy_Settings__c,PagesApi__Cookie_Usage_Accepted__c,OrderApi__Edit_Community_Company_Info__c,OrderApi__Preferred_Language__c,MiddleName,Suffix,OtherStateCode,OtherCountryCode,MailingStateCode,MailingCountryCode,GDO_Data_Region__c,SF_CONTACT__c,Member_Since__c,Annual_Donations__c,Lifetime_Donations__c,Annual_Total_Spent__c,Lifetime_Total_Spent__c,Customer_Portal_User__c,Active_Membership_Types__c,DirectoryApi__Directory_Opt_Out__c,Role__c,Save_the_Whales_Donation_Levels__c,AsklandMemorialScholarshipDonationLevels__c,Donation_Programs__c,I_agree_to_terms_and_Conditions_above__c,Resident__c,Attendee_Name__c,Do_you_require_any_accessibility_Accomod__c,FON_Are_you_a_Member__c,State_Chapter__c,Local_Chapter__c,FontevaReports__Languages__c,FontevaReports__Level__c,DRCTS__Directory_Preferences__c,Site_Network_ID__c,MasterRecord.Id,Account.Id,ReportsTo.Id,Individual.Name,PagesApi__Site__r.Name,DonorApi__Primary_Relationship_Manager__r.Id,DonorApi__Spouse__r.Id,Customer_Portal_User__r.Name
0034W00002AU8TSQA1,false,,0014W000021flzVQAQ,Townsend,Srini,,Srini Townsend,,,,,,,,,,,,,,,,,,,,,,,,,stownsend@mailinator.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8TSQA1,,,,,,false,false,,,false,false,,false,false,false,,,false,stownsend@mailinator.com,,Personal,stownsend@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzVQAQ,,,,,,
0034W00002AU8WwQAL,false,,0014W000021flzVQAQ,MCann,Amber,,Amber MCann,,,,,,,,,,,,,,,,,,,,,,,,,martysullivan42@mailinator.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8WwQAL,,,,,100,false,false,,FON-Individual Member Badge,false,false,100,false,false,false,,,false,martysullivan42@mailinator.com,,Personal,martysullivan42@mailinator.com,Mobile,,"{""a1C6A000001x2Y3UAI"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzVQAQ,,,,,,
0034W00002AU8WxQAL,false,,0014W000021flzVQAQ,Pokharel,Adhip,,Adhip Pokharel,,,,,,,,,,,,,,,,,,,,,,,,,apokharel@mailinator.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8WxQAL,,,,,,false,false,,,false,false,,false,false,false,,,false,apokharel@mailinator.com,,Personal,apokharel@mailinator.com,Mobile,,"{""a1C6A000001Bn2gUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzVQAQ,,,,,,
0034W00002AU8WyQAL,false,,0014W000021flzVQAQ,Barret,RJ,,RJ Barret,,,,,,,,,,,,,,,,,,,,,,,,,barret@mailinator.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8WyQAL,,,,,,false,false,,,false,false,,false,false,false,,,false,barret@mailinator.com,,Personal,barret@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzVQAQ,,,,,,
0034W00002AU8TYQA1,false,,0014W000021flzVQAQ,Salah,Mo,,Mo Salah,,,,,,,,,,,,,,,,,,,,,,,,,salah@mailinator.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8TYQA1,,,,,,false,false,,,false,false,,false,false,false,,,false,salah@mailinator.com,,Personal,salah@mailinator.com,Mobile,,"{""a1C6A000001Bn7XUAS"":2}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzVQAQ,,,,,,
0034W00002AU8WzQAL,false,,0014W000021fm1SQAQ,Henry,Henry,,Henry Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8WzQAL,,,,,,false,false,,,false,true,,false,false,false,,,false,,,Personal,,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021fm1SQAQ,,,,,,
0034W00002AU8S3QAL,false,,0014W000021flzTQAQ,Ash,Bhakti,,Bhakti Ash,,,,,,,,,,,,,,,,,,,,,,,,,bash@mailinator.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8S3QAL,,,,,,false,false,,FON-Organizational Member Badge,false,false,,false,false,false,,,false,bash@mailinator.com,,Personal,bash@mailinator.com,Mobile,,"{""a1C6A000001CkroUAC"":1}",false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzTQAQ,,,,,,
0034W00002AU8TOQA1,false,,0014W000021fm0TQAQ,Tucker,Don,,Don Tucker,1042 N Forest Rd,Williamsville,New York,14221,United States,,,,[object Object],4623 Rosedale Avenue,Bethesda,Maryland,20814,United States,38.992979,-77.093205,Address,(120)-396-1018,,(120)-396-1018,,,,,dontucker@mailinator.com,Vice President,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8TOQA1,,,,,,false,false,,,false,false,,false,false,false,,,false,dontucker@mailinator.com,,Personal,dontucker@mailinator.com,Mobile,(120)-396-1018,"{""a1C1I000000DSObUAO"":1,""a1C1I000000DSQDUA4"":1}",false,false,false,false,false,false,dontucker@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,NY,US,MD,US,,0034W000029mQHgQAM,,,,70,,,,false,,,,,false,false,,,,,,,,,,,0014W000021fm0TQAQ,,,,,,
0034W00002AU8VYQA1,false,,0014W000021fm0TQAQ,Pena,Milton,,Milton Pena,28305 Sheeks Blvd,N Flat Rock,Michigan,48134,United States,,,,[object Object],7868 E Via Marina,Scottsdale,Arizona,85258,United States,33.55317,-111.911306,Address,(259)-685-4782,,(259)-685-4782,,,,,miltonpena@mailinator.com,Deputy President,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8VYQA1,,,,,25,false,false,,FON-Annual Conference Attendee Badge,false,true,25,false,false,false,,,false,miltonpena@mailinator.com,,Personal,miltonpena@mailinator.com,Mobile,(259)-685-4782,"{""a1C1I000000DSQ1UAO"":1,""a1C1I000000DSQGUA4"":1,""a1C1I000000DSPNUA4"":1,""a1C1I000000DSPIUA4"":1,""a1C1I000000DSPFUA4"":1,""a1C1I000000DSPDUA4"":1,""a1C1I000000DSOWUA4"":1,""a1C1I000000DSPvUAO"":1,""a1C1I000000DSPBUA4"":1,""a1C1I000000DSPEUA4"":1,""a1C1I000000DSPHUA4"":1,""a1C1I000000DSPJUA4"":1,""a1C1I000000DSPyUAO"":1,""a1C1I000000DSQUUA4"":3}",false,false,true,true,false,false,miltonpena@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,MI,US,AZ,US,,0034W000029mQHhQAM,2013-11-01,,,,17770,,,false,,,,,false,false,,,,,,,,,,,0014W000021fm0TQAQ,,,,,,
0034W00002AU8VZQA1,false,,0014W000021flzWQAQ,Castro,Mittie,,Mittie Castro,103 Essex St,Banger,Maine,4401,United States,,,,[object Object],3245 Rosanna St,Las Vegas,Nevada,89117,United States,36.130502,-115.245667,Address,(537)-716-8188,,(537)-716-8188,,,,,mittiecastro@mailinator.com,Section Head,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8VZQA1,,,,,25,false,false,,FON-Annual Conference Attendee Badge,false,false,25,false,false,false,,,false,mittiecastro@mailinator.com,,Personal,mittiecastro@mailinator.com,Mobile,(537)-716-8188,"{""a1C1I000000DSPfUAO"":1,""a1C1I000000DSPZUA4"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPSUA4"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSOXUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPcUAO"":1}",false,false,false,false,false,false,mittiecastro@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,ME,US,NV,US,,0034W000029mQHiQAM,2015-06-20,,,,725,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzWQAQ,,,,,,
0034W00002AU8UMQA1,false,,0014W000021fm0yQAA,Shah,Hima Testing 2019R1,,Hima Testing 2019R1 Shah,,,,,,,,,,,,,,,,,,,,,,,,,hshah+testing2019@fusionspan.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UMQA1,,,,,,false,false,,,false,true,,false,false,false,,,false,hshah+testing2019@fusionspan.com,,Personal,hshah+testing2019@fusionspan.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021fm0yQAA,,,,,,
0034W00002AU8UNQA1,false,,0014W000021fm0zQAA,Shah,Hima Testing 2019R1,,Hima Testing 2019R1 Shah,,,,,,,,,,,,,,,,,,,,,,,,,hshah+testing20191@fusionspan.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UNQA1,,,,,,false,false,,,false,true,,false,false,false,,,false,hshah+testing20191@fusionspan.com,,Personal,hshah+testing20191@fusionspan.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021fm0zQAA,,,,,,
0034W00002AU8UOQA1,false,,0014W000021fm10QAA,Miller  Bursey,Bridget,,Bridget Miller  Bursey,,,,,,,,,,,,,,,,,,,,,,,,,brmbursey72@att.net,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UOQA1,,,,,,false,false,,,false,true,,false,false,false,,,false,brmbursey72@att.net,,Personal,brmbursey72@att.net,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021fm10QAA,,,,,,
0034W00002AU8UPQA1,false,,0014W000021fm11QAA,Last,First,,First Last,,,,,,,,,,,,,,,,,,,,,,,,,email@amil.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UPQA1,,,,,,false,false,,,false,true,,false,false,false,,,false,email@amil.com,,Personal,email@amil.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021fm11QAA,,,,,,
0034W00002AU8SwQAL,false,,0014W000021fm00QAA,Gaines,Irene,,Irene Gaines,,,,,,,,,,7093Ed Wilson Lane,Tallahassee,Florida,32312,United States,30.5604,-84.2515,Zip,(850) 570-8079,,(850) 570-8079,,,,,trigaines@yahoo.com,Dr.,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8SwQAL,,,,,,false,false,,,false,true,,false,false,false,,,false,trigaines@yahoo.com,,Personal,trigaines@yahoo.com,Mobile,(850) 570-8079,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,FL,US,,,,,,,,,Graduate Chapter,false,,,,,false,false,,,,Florida,Tulsa,,,,,,0014W000021fm00QAA,,,,,,
0034W00002AU8UQQA1,false,,0014W000021flzVQAQ,fsda,dasd,,dasd fsda,,,,,,,,,,,,,,,,,,,,,,,,,dasdsa@hotmail.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UQQA1,,,,,,false,false,,,false,false,,false,false,false,,,false,dasdsa@hotmail.com,,Personal,dasdsa@hotmail.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzVQAQ,,,,,,
0034W00002AU8URQA1,false,,0014W000021flzVQAQ,asd,asdf,,asdf asd,,,,,,,,,,,,,,,,,,,,,,,,,asdf@hotmail.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8URQA1,,,,,,false,false,,,false,false,,false,false,false,,,false,asdf@hotmail.com,,Personal,asdf@hotmail.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzVQAQ,,,,,,
0034W00002AU8USQA1,false,,0014W000021flzVQAQ,asdf,asdf,,asdf asdf,,,,,,,,,,,,,,,,,,,,,,,,,asa@hotmail.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8USQA1,,,,,,false,false,,,false,false,,false,false,false,,,false,asa@hotmail.com,,Personal,asa@hotmail.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzVQAQ,,,,,,
0034W00002AU8SxQAL,false,,0014W000021fm01QAA,test,test84,,test84 test,,,,,,,,,,,,,,,,,,,,,,,,,test84@mailinator.com,,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8SxQAL,,,,,,false,false,,,false,true,,false,false,false,,,false,test84@mailinator.com,,Personal,test84@mailinator.com,Mobile,,,false,false,false,false,false,false,,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,,,,,,,,,false,,,,,false,false,,,,Alabama,New York,,,,,,0014W000021fm01QAA,,,,,,
0034W00002AU8UTQA1,false,,0014W000021flzSQAQ,Groverfield,Michael,,Michael Groverfield,,,,,,,,,,,,,,,,,,(703)-335-5329,,(703)-335-5329,,,,,michaelgroverfield@mailinator.com,Assistant,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UTQA1,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge,FON-Speaker Badge",false,false,75,false,false,false,,,false,,,Work,michaelgroverfield@mailinator.com,Mobile,(703)-335-5329,"{""a1C1I000000DSQRUA4"":1,""a1C1I000000DSPaUAO"":1,""a1C1I000000DSPWUA4"":1,""a1C1I000000DSPUUA4"":1,""a1C1I000000DSOYUA4"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSPQUA4"":1,""a1C1I000000DSPVUA4"":1,""a1C1I000000DSPXUA4"":1,""a1C1I000000DSPbUAO"":1}",false,false,false,false,false,false,michaelgroverfield@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,,,,,,0034W00002AU8X0QAL,2013-11-15,,,15,475,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzSQAQ,,,,,,
0034W00002AU8UUQA1,false,,0014W000021flzSQAQ,McKinney,Lucinda,,Lucinda McKinney,131 Waverly Pl,San Francisco,California,94108,United States,,,,[object Object],1500 Kingsway Road,Baltimore,Maryland,21218,United States,39.344612,-76.591602,Address,(335)-283-6332,,(335)-283-6332,,,,,lucindamckinney@mailinator.com,General Manager,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UUQA1,,,,,0,false,false,,"FON-Organizational Member Badge,FON-Speaker Badge",false,false,50,false,false,false,,,false,lucindamckinney@mailinator.com,,Personal,lucindamckinney@mailinator.com,Mobile,(335)-283-6332,"{""a1C1I000000DSQWUA4"":2,""a1C1I000000DSQDUA4"":1,""a1C1I000000DSOdUAO"":1}",false,false,false,false,false,false,lucindamckinney@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,CA,US,MD,US,,0034W00002AU8X1QAL,2015-01-16,,,75,200,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzSQAQ,,,,,,
0034W00002AU8UVQA1,false,,0014W000021flzSQAQ,Pratt,Justin,,Justin Pratt,60 Elvira Ave,Falmouth,Massachusetts,2540,United States,,,,[object Object],131 Waverly Pl,San Francisco,California,94108,United States,37.794621,-122.407097,Address,(400)-156-9668,,(400)-156-9668,,,,,justinpratt@mailinator.com,Department Head,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UVQA1,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge,FON-Speaker Badge",false,false,450,false,false,false,,25,false,justinpratt@mailinator.com,,Personal,justinpratt@mailinator.com,Mobile,(400)-156-9668,"{""a1C6A000001D4zMUAS"":1,""a1C6A000001xF6gUAE"":1,""a1C6A000001Bn7cUAC"":1,""a1C1I000000DSQPUA4"":1,""a1C1I000000DSOcUAO"":1,""a1C1I000000DSQXUA4"":3,""a1C1I000000DSQgUAO"":1,""a1C1I000000DSQ6UAO"":2,""a1C1I000000DSQZUA4"":1,""a1C6A000001Bn4tUAC"":1,""a1C6A000001w9oeUAA"":1}",false,false,false,false,false,false,justinpratt@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,MA,US,CA,US,,0034W000029mQGWQA2,2013-06-04,,,40,365,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzSQAQ,,,,,,
0034W00002AU8UWQA1,false,,0014W000021flzSQAQ,Holland,Ryan,,Ryan Holland,6613 Cheryl Ann Dr,Independence,Ohio,44131,United States,,,,[object Object],3100 Sw 7 Hwy,Blue Springs,Montana,64014,United States,38.988936,-94.272729,Address,(876)-785-9252,,(876)-785-9252,,,,,ryanholland@mailinator.com,Senior Executive Vice President,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UWQA1,,,,,0,false,false,,"FON-Individual Member Badge,FON-Organizational Member Badge,FON-Speaker Badge",false,false,150,false,false,false,,,false,ryanholland@mailinator.com,,Personal,ryanholland@mailinator.com,Mobile,(876)-785-9252,"{""a1C1I000000DSOZUA4"":1,""a1C1I000000DSQZUA4"":1}",false,false,false,false,false,false,ryanholland@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,OH,US,MT,US,,0034W000029mQGXQA2,2015-02-24,,,100,25,,Student Membership,false,,,,,false,false,,,,,,,,,,,0014W000021flzSQAQ,,,,,,
0034W00002AU8UXQA1,false,,0014W000021flzSQAQ,Frank,Gerald,,Gerald Frank,600 Falls Rd,Chagrin Falls,Ohio,44022,United States,,,,[object Object],3110 10th street,Northeast,District of Columbia,20017,United States,38.928921,-76.992685,Address,(725)-857-6865,,(725)-857-6865,,,,,geraldfrank@mailinator.com,Vice president,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UXQA1,,,,,0,false,false,,FON-Organizational Member Badge,false,false,0,false,false,false,,,false,geraldfrank@mailinator.com,,Personal,geraldfrank@mailinator.com,Mobile,(725)-857-6865,"{""a1C6A000001xEPeUAM"":1,""a1C6A000001Bn4wUAC"":1,""a1C1I000000DSOQUA4"":1,""a1C6A000001Bn4vUAC"":1}",false,false,false,false,false,false,geraldfrank@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,OH,US,DC,US,,0034W000029mQGYQA2,,,,200,,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzSQAQ,,,,,,
0034W00002AU8UYQA1,false,,0014W000021flzSQAQ,Riley,Francis,,Francis Riley,240 Ashby Rd,Upper Darby,Pennsylvania,19082,United States,,,,[object Object],28305 Sheeks Blvd,N Flat Rock,Michigan,48134,United States,42.098295,-83.28505,Address,(480)-505-4836,,(480)-505-4836,,,,,francisriley@mailinator.com,Section Head,,,,,,false,false,false,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,2020-08-28T02:16:22.000+0000,,,,,,,,false,/services/images/photo/0034W00002AU8UYQA1,,,,,25,false,false,,"FON-Annual Conference Attendee Badge,FON-Organizational Member Badge",false,false,25,false,false,false,,,false,francisriley@mailinator.com,,Personal,francisriley@mailinator.com,Mobile,(480)-505-4836,"{""a1C1I000000DSOcUAO"":1,""a1C1I000000DSQXUA4"":3}",false,false,false,false,false,false,francisriley@mailinator.com,,false,false,false,,false,Personal Greeting,,false,false,,,0,0,0,0,false,,,0,,,,,false,,,private,false,false,,,,PA,US,MI,US,,0034W000029mQGZQA2,2013-07-19,,,,600,,,false,,,,,false,false,,,,,,,,,,,0014W000021flzSQAQ,,,,,,
